"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
282.8 psec,0.4851E-162V
282.9 psec,0.6513E-162V
283.0 psec,0.8742E-162V
283.1 psec,1.173E-162V
283.2 psec,1.575E-162V
283.3 psec,2.113E-162V
283.4 psec,2.834E-162V
283.5 psec,3.802E-162V
283.6 psec,5.099E-162V
283.7 psec,6.837E-162V
283.8 psec,9.167E-162V
283.9 psec,0.01229E-159V
284.0 psec,0.01647E-159V
284.1 psec,0.02208E-159V
284.2 psec,0.02958E-159V
284.3 psec,0.03964E-159V
284.4 psec,0.05310E-159V
284.5 psec,0.07112E-159V
284.6 psec,0.09524E-159V
284.7 psec,0.1275E-159V
284.8 psec,0.1707E-159V
284.9 psec,0.2286E-159V
285.0 psec,0.3059E-159V
285.1 psec,0.4094E-159V
285.2 psec,0.5478E-159V
285.3 psec,0.7329E-159V
285.4 psec,0.9804E-159V
285.5 psec,1.311E-159V
285.6 psec,1.754E-159V
285.7 psec,2.345E-159V
285.8 psec,3.135E-159V
285.9 psec,4.190E-159V
286.0 psec,5.601E-159V
286.1 psec,7.484E-159V
286.2 psec,0.01000E-156V
286.3 psec,0.01336E-156V
286.4 psec,0.01785E-156V
286.5 psec,0.02383E-156V
286.6 psec,0.03183E-156V
286.7 psec,0.04250E-156V
286.8 psec,0.05673E-156V
286.9 psec,0.07573E-156V
287.0 psec,0.1011E-156V
287.1 psec,0.1349E-156V
287.2 psec,0.1799E-156V
287.3 psec,0.2401E-156V
287.4 psec,0.3202E-156V
287.5 psec,0.4271E-156V
287.6 psec,0.5695E-156V
287.7 psec,0.7593E-156V
287.8 psec,1.012E-156V
287.9 psec,1.349E-156V
288.0 psec,1.798E-156V
288.1 psec,2.396E-156V
288.2 psec,3.192E-156V
288.3 psec,4.253E-156V
288.4 psec,5.664E-156V
288.5 psec,7.544E-156V
288.6 psec,0.01005E-153V
288.7 psec,0.01337E-153V
288.8 psec,0.01780E-153V
288.9 psec,0.02370E-153V
289.0 psec,0.03154E-153V
289.1 psec,0.04197E-153V
289.2 psec,0.05584E-153V
289.3 psec,0.07428E-153V
289.4 psec,0.09880E-153V
289.5 psec,0.1314E-153V
289.6 psec,0.1747E-153V
289.7 psec,0.2323E-153V
289.8 psec,0.3088E-153V
289.9 psec,0.4104E-153V
290.0 psec,0.5454E-153V
290.1 psec,0.7248E-153V
290.2 psec,0.9629E-153V
290.3 psec,1.279E-153V
290.4 psec,1.699E-153V
290.5 psec,2.256E-153V
290.6 psec,2.996E-153V
290.7 psec,3.978E-153V
290.8 psec,5.281E-153V
290.9 psec,7.009E-153V
291.0 psec,9.301E-153V
291.1 psec,0.01234E-150V
291.2 psec,0.01638E-150V
291.3 psec,0.02172E-150V
291.4 psec,0.02881E-150V
291.5 psec,0.03821E-150V
291.6 psec,0.05067E-150V
291.7 psec,0.06717E-150V
291.8 psec,0.08905E-150V
291.9 psec,0.1180E-150V
292.0 psec,0.1564E-150V
292.1 psec,0.2073E-150V
292.2 psec,0.2746E-150V
292.3 psec,0.3638E-150V
292.4 psec,0.4818E-150V
292.5 psec,0.6381E-150V
292.6 psec,0.8449E-150V
292.7 psec,1.119E-150V
292.8 psec,1.481E-150V
292.9 psec,1.960E-150V
293.0 psec,2.594E-150V
293.1 psec,3.433E-150V
293.2 psec,4.542E-150V
293.3 psec,6.008E-150V
293.4 psec,7.947E-150V
293.5 psec,0.01051E-147V
293.6 psec,0.01390E-147V
293.7 psec,0.01837E-147V
293.8 psec,0.02429E-147V
293.9 psec,0.03211E-147V
294.0 psec,0.04243E-147V
294.1 psec,0.05607E-147V
294.2 psec,0.07408E-147V
294.3 psec,0.09786E-147V
294.4 psec,0.1293E-147V
294.5 psec,0.1707E-147V
294.6 psec,0.2254E-147V
294.7 psec,0.2976E-147V
294.8 psec,0.3929E-147V
294.9 psec,0.5187E-147V
295.0 psec,0.6845E-147V
295.1 psec,0.9033E-147V
295.2 psec,1.192E-147V
295.3 psec,1.572E-147V
295.4 psec,2.074E-147V
295.5 psec,2.735E-147V
295.6 psec,3.607E-147V
295.7 psec,4.756E-147V
295.8 psec,6.270E-147V
295.9 psec,8.265E-147V
296.0 psec,0.01089E-144V
296.1 psec,0.01435E-144V
296.2 psec,0.01891E-144V
296.3 psec,0.02492E-144V
296.4 psec,0.03282E-144V
296.5 psec,0.04323E-144V
296.6 psec,0.05693E-144V
296.7 psec,0.07496E-144V
296.8 psec,0.09869E-144V
296.9 psec,0.1299E-144V
297.0 psec,0.1710E-144V
297.1 psec,0.2250E-144V
297.2 psec,0.2961E-144V
297.3 psec,0.3895E-144V
297.4 psec,0.5124E-144V
297.5 psec,0.6740E-144V
297.6 psec,0.8864E-144V
297.7 psec,1.166E-144V
297.8 psec,1.532E-144V
297.9 psec,2.014E-144V
298.0 psec,2.648E-144V
298.1 psec,3.480E-144V
298.2 psec,4.573E-144V
298.3 psec,6.008E-144V
298.4 psec,7.892E-144V
298.5 psec,0.01037E-141V
298.6 psec,0.01362E-141V
298.7 psec,0.01788E-141V
298.8 psec,0.02347E-141V
298.9 psec,0.03082E-141V
299.0 psec,0.04045E-141V
299.1 psec,0.05309E-141V
299.2 psec,0.06967E-141V
299.3 psec,0.09141E-141V
299.4 psec,0.1199E-141V
299.5 psec,0.1573E-141V
299.6 psec,0.2063E-141V
299.7 psec,0.2706E-141V
299.8 psec,0.3548E-141V
299.9 psec,0.4652E-141V
300.0 psec,0.6098E-141V
300.1 psec,0.7992E-141V
300.2 psec,1.047E-141V
300.3 psec,1.372E-141V
300.4 psec,1.798E-141V
300.5 psec,2.355E-141V
300.6 psec,3.085E-141V
300.7 psec,4.041E-141V
300.8 psec,5.291E-141V
300.9 psec,6.927E-141V
301.0 psec,9.069E-141V
301.1 psec,0.01187E-138V
301.2 psec,0.01554E-138V
301.3 psec,0.02033E-138V
301.4 psec,0.02660E-138V
301.5 psec,0.03480E-138V
301.6 psec,0.04552E-138V
301.7 psec,0.05954E-138V
301.8 psec,0.07786E-138V
301.9 psec,0.1018E-138V
302.0 psec,0.1331E-138V
302.1 psec,0.1740E-138V
302.2 psec,0.2274E-138V
302.3 psec,0.2972E-138V
302.4 psec,0.3883E-138V
302.5 psec,0.5073E-138V
302.6 psec,0.6628E-138V
302.7 psec,0.8657E-138V
302.8 psec,1.131E-138V
302.9 psec,1.476E-138V
303.0 psec,1.928E-138V
303.1 psec,2.516E-138V
303.2 psec,3.285E-138V
303.3 psec,4.287E-138V
303.4 psec,5.594E-138V
303.5 psec,7.299E-138V
303.6 psec,9.523E-138V
303.7 psec,0.01242E-135V
303.8 psec,0.01620E-135V
303.9 psec,0.02113E-135V
304.0 psec,0.02755E-135V
304.1 psec,0.03592E-135V
304.2 psec,0.04682E-135V
304.3 psec,0.06103E-135V
304.4 psec,0.07953E-135V
304.5 psec,0.1036E-135V
304.6 psec,0.1350E-135V
304.7 psec,0.1759E-135V
304.8 psec,0.2291E-135V
304.9 psec,0.2984E-135V
305.0 psec,0.3886E-135V
305.1 psec,0.5060E-135V
305.2 psec,0.6587E-135V
305.3 psec,0.8575E-135V
305.4 psec,1.116E-135V
305.5 psec,1.452E-135V
305.6 psec,1.890E-135V
305.7 psec,2.459E-135V
305.8 psec,3.198E-135V
305.9 psec,4.160E-135V
306.0 psec,5.410E-135V
306.1 psec,7.035E-135V
306.2 psec,9.147E-135V
306.3 psec,0.01189E-132V
306.4 psec,0.01546E-132V
306.5 psec,0.02009E-132V
306.6 psec,0.02610E-132V
306.7 psec,0.03392E-132V
306.8 psec,0.04407E-132V
306.9 psec,0.05724E-132V
307.0 psec,0.07435E-132V
307.1 psec,0.09655E-132V
307.2 psec,0.1254E-132V
307.3 psec,0.1628E-132V
307.4 psec,0.2113E-132V
307.5 psec,0.2743E-132V
307.6 psec,0.3559E-132V
307.7 psec,0.4619E-132V
307.8 psec,0.5993E-132V
307.9 psec,0.7775E-132V
308.0 psec,1.008E-132V
308.1 psec,1.308E-132V
308.2 psec,1.696E-132V
308.3 psec,2.199E-132V
308.4 psec,2.851E-132V
308.5 psec,3.696E-132V
308.6 psec,4.791E-132V
308.7 psec,6.209E-132V
308.8 psec,8.046E-132V
308.9 psec,0.01042E-129V
309.0 psec,0.01350E-129V
309.1 psec,0.01749E-129V
309.2 psec,0.02265E-129V
309.3 psec,0.02934E-129V
309.4 psec,0.03799E-129V
309.5 psec,0.04918E-129V
309.6 psec,0.06366E-129V
309.7 psec,0.08240E-129V
309.8 psec,0.1066E-129V
309.9 psec,0.1380E-129V
310.0 psec,0.1785E-129V
310.1 psec,0.2309E-129V
310.2 psec,0.2987E-129V
310.3 psec,0.3863E-129V
310.4 psec,0.4996E-129V
310.5 psec,0.6460E-129V
310.6 psec,0.8351E-129V
310.7 psec,1.079E-129V
310.8 psec,1.395E-129V
310.9 psec,1.803E-129V
311.0 psec,2.330E-129V
311.1 psec,3.010E-129V
311.2 psec,3.889E-129V
311.3 psec,5.023E-129V
311.4 psec,6.487E-129V
311.5 psec,8.377E-129V
311.6 psec,0.01082E-126V
311.7 psec,0.01396E-126V
311.8 psec,0.01802E-126V
311.9 psec,0.02326E-126V
312.0 psec,0.03002E-126V
312.1 psec,0.03874E-126V
312.2 psec,0.04998E-126V
312.3 psec,0.06448E-126V
312.4 psec,0.08316E-126V
312.5 psec,0.1073E-126V
312.6 psec,0.1383E-126V
312.7 psec,0.1783E-126V
312.8 psec,0.2299E-126V
312.9 psec,0.2964E-126V
313.0 psec,0.3820E-126V
313.1 psec,0.4922E-126V
313.2 psec,0.6343E-126V
313.3 psec,0.8172E-126V
313.4 psec,1.053E-126V
313.5 psec,1.356E-126V
313.6 psec,1.746E-126V
313.7 psec,2.249E-126V
313.8 psec,2.896E-126V
313.9 psec,3.728E-126V
314.0 psec,4.799E-126V
314.1 psec,6.176E-126V
314.2 psec,7.949E-126V
314.3 psec,0.01023E-123V
314.4 psec,0.01316E-123V
314.5 psec,0.01693E-123V
314.6 psec,0.02177E-123V
314.7 psec,0.02800E-123V
314.8 psec,0.03601E-123V
314.9 psec,0.04631E-123V
315.0 psec,0.05953E-123V
315.1 psec,0.07653E-123V
315.2 psec,0.09836E-123V
315.3 psec,0.1264E-123V
315.4 psec,0.1624E-123V
315.5 psec,0.2087E-123V
315.6 psec,0.2681E-123V
315.7 psec,0.3444E-123V
315.8 psec,0.4423E-123V
315.9 psec,0.5680E-123V
316.0 psec,0.7293E-123V
316.1 psec,0.9364E-123V
316.2 psec,1.202E-123V
316.3 psec,1.543E-123V
316.4 psec,1.980E-123V
316.5 psec,2.541E-123V
316.6 psec,3.260E-123V
316.7 psec,4.182E-123V
316.8 psec,5.365E-123V
316.9 psec,6.881E-123V
317.0 psec,8.824E-123V
317.1 psec,0.01132E-120V
317.2 psec,0.01451E-120V
317.3 psec,0.01860E-120V
317.4 psec,0.02384E-120V
317.5 psec,0.03055E-120V
317.6 psec,0.03915E-120V
317.7 psec,0.05016E-120V
317.8 psec,0.06427E-120V
317.9 psec,0.08233E-120V
318.0 psec,0.1054E-120V
318.1 psec,0.1350E-120V
318.2 psec,0.1729E-120V
318.3 psec,0.2214E-120V
318.4 psec,0.2834E-120V
318.5 psec,0.3628E-120V
318.6 psec,0.4644E-120V
318.7 psec,0.5942E-120V
318.8 psec,0.7604E-120V
318.9 psec,0.9728E-120V
319.0 psec,1.245E-120V
319.1 psec,1.592E-120V
319.2 psec,2.036E-120V
319.3 psec,2.603E-120V
319.4 psec,3.329E-120V
319.5 psec,4.256E-120V
319.6 psec,5.440E-120V
319.7 psec,6.953E-120V
319.8 psec,8.886E-120V
319.9 psec,0.01135E-117V
320.0 psec,0.01451E-117V
320.1 psec,0.01853E-117V
320.2 psec,0.02367E-117V
320.3 psec,0.03024E-117V
320.4 psec,0.03861E-117V
320.5 psec,0.04931E-117V
320.6 psec,0.06295E-117V
320.7 psec,0.08036E-117V
320.8 psec,0.1026E-117V
320.9 psec,0.1309E-117V
321.0 psec,0.1671E-117V
321.1 psec,0.2132E-117V
321.2 psec,0.2719E-117V
321.3 psec,0.3469E-117V
321.4 psec,0.4425E-117V
321.5 psec,0.5643E-117V
321.6 psec,0.7196E-117V
321.7 psec,0.9175E-117V
321.8 psec,1.170E-117V
321.9 psec,1.491E-117V
322.0 psec,1.900E-117V
322.1 psec,2.422E-117V
322.2 psec,3.086E-117V
322.3 psec,3.932E-117V
322.4 psec,5.009E-117V
322.5 psec,6.380E-117V
322.6 psec,8.125E-117V
322.7 psec,0.01035E-114V
322.8 psec,0.01318E-114V
322.9 psec,0.01677E-114V
323.0 psec,0.02135E-114V
323.1 psec,0.02718E-114V
323.2 psec,0.03459E-114V
323.3 psec,0.04402E-114V
323.4 psec,0.05601E-114V
323.5 psec,0.07126E-114V
323.6 psec,0.09064E-114V
323.7 psec,0.1153E-114V
323.8 psec,0.1466E-114V
323.9 psec,0.1864E-114V
324.0 psec,0.2371E-114V
324.1 psec,0.3014E-114V
324.2 psec,0.3831E-114V
324.3 psec,0.4869E-114V
324.4 psec,0.6188E-114V
324.5 psec,0.7863E-114V
324.6 psec,0.9990E-114V
324.7 psec,1.269E-114V
324.8 psec,1.612E-114V
324.9 psec,2.047E-114V
325.0 psec,2.600E-114V
325.1 psec,3.301E-114V
325.2 psec,4.191E-114V
325.3 psec,5.321E-114V
325.4 psec,6.754E-114V
325.5 psec,8.572E-114V
325.6 psec,0.01088E-111V
325.7 psec,0.01380E-111V
325.8 psec,0.01751E-111V
325.9 psec,0.02221E-111V
326.0 psec,0.02817E-111V
326.1 psec,0.03573E-111V
326.2 psec,0.04531E-111V
326.3 psec,0.05745E-111V
326.4 psec,0.07284E-111V
326.5 psec,0.09233E-111V
326.6 psec,0.1170E-111V
326.7 psec,0.1483E-111V
326.8 psec,0.1879E-111V
326.9 psec,0.2381E-111V
327.0 psec,0.3017E-111V
327.1 psec,0.3821E-111V
327.2 psec,0.4840E-111V
327.3 psec,0.6129E-111V
327.4 psec,0.7761E-111V
327.5 psec,0.9827E-111V
327.6 psec,1.244E-111V
327.7 psec,1.575E-111V
327.8 psec,1.993E-111V
327.9 psec,2.522E-111V
328.0 psec,3.192E-111V
328.1 psec,4.038E-111V
328.2 psec,5.108E-111V
328.3 psec,6.462E-111V
328.4 psec,8.172E-111V
328.5 psec,0.01033E-108V
328.6 psec,0.01307E-108V
328.7 psec,0.01652E-108V
328.8 psec,0.02089E-108V
328.9 psec,0.02640E-108V
329.0 psec,0.03337E-108V
329.1 psec,0.04216E-108V
329.2 psec,0.05328E-108V
329.3 psec,0.06731E-108V
329.4 psec,0.08503E-108V
329.5 psec,0.1074E-108V
329.6 psec,0.1356E-108V
329.7 psec,0.1713E-108V
329.8 psec,0.2163E-108V
329.9 psec,0.2731E-108V
330.0 psec,0.3447E-108V
330.1 psec,0.4351E-108V
330.2 psec,0.5491E-108V
330.3 psec,0.6929E-108V
330.4 psec,0.8743E-108V
330.5 psec,1.103E-108V
330.6 psec,1.391E-108V
330.7 psec,1.755E-108V
330.8 psec,2.213E-108V
330.9 psec,2.791E-108V
331.0 psec,3.519E-108V
331.1 psec,4.437E-108V
331.2 psec,5.593E-108V
331.3 psec,7.049E-108V
331.4 psec,8.884E-108V
331.5 psec,0.01119E-105V
331.6 psec,0.01411E-105V
331.7 psec,0.01777E-105V
331.8 psec,0.02238E-105V
331.9 psec,0.02819E-105V
332.0 psec,0.03551E-105V
332.1 psec,0.04471E-105V
332.2 psec,0.05630E-105V
332.3 psec,0.07088E-105V
332.4 psec,0.08922E-105V
332.5 psec,0.1123E-105V
332.6 psec,0.1413E-105V
332.7 psec,0.1778E-105V
332.8 psec,0.2237E-105V
332.9 psec,0.2815E-105V
333.0 psec,0.3541E-105V
333.1 psec,0.4454E-105V
333.2 psec,0.5601E-105V
333.3 psec,0.7043E-105V
333.4 psec,0.8855E-105V
333.5 psec,1.113E-105V
333.6 psec,1.399E-105V
333.7 psec,1.759E-105V
333.8 psec,2.210E-105V
333.9 psec,2.778E-105V
334.0 psec,3.490E-105V
334.1 psec,4.384E-105V
334.2 psec,5.507E-105V
334.3 psec,6.917E-105V
334.4 psec,8.687E-105V
334.5 psec,0.01091E-102V
334.6 psec,0.01370E-102V
334.7 psec,0.01719E-102V
334.8 psec,0.02158E-102V
334.9 psec,0.02709E-102V
335.0 psec,0.03400E-102V
335.1 psec,0.04266E-102V
335.2 psec,0.05352E-102V
335.3 psec,0.06715E-102V
335.4 psec,0.08423E-102V
335.5 psec,0.1056E-102V
335.6 psec,0.1325E-102V
335.7 psec,0.1661E-102V
335.8 psec,0.2083E-102V
335.9 psec,0.2611E-102V
336.0 psec,0.3274E-102V
336.1 psec,0.4103E-102V
336.2 psec,0.5142E-102V
336.3 psec,0.6443E-102V
336.4 psec,0.8073E-102V
336.5 psec,1.011E-102V
336.6 psec,1.267E-102V
336.7 psec,1.587E-102V
336.8 psec,1.987E-102V
336.9 psec,2.489E-102V
337.0 psec,3.116E-102V
337.1 psec,3.901E-102V
337.2 psec,4.883E-102V
337.3 psec,6.112E-102V
337.4 psec,7.649E-102V
337.5 psec,9.571E-102V
337.6 psec,0.01198E-99V
337.7 psec,0.01498E-99V
337.8 psec,0.01874E-99V
337.9 psec,0.02344E-99V
338.0 psec,0.02932E-99V
338.1 psec,0.03666E-99V
338.2 psec,0.04584E-99V
338.3 psec,0.05731E-99V
338.4 psec,0.07164E-99V
338.5 psec,0.08954E-99V
338.6 psec,0.1119E-99V
338.7 psec,0.1398E-99V
338.8 psec,0.1747E-99V
338.9 psec,0.2183E-99V
339.0 psec,0.2727E-99V
339.1 psec,0.3406E-99V
339.2 psec,0.4254E-99V
339.3 psec,0.5312E-99V
339.4 psec,0.6633E-99V
339.5 psec,0.8281E-99V
339.6 psec,1.034E-99V
339.7 psec,1.290E-99V
339.8 psec,1.610E-99V
339.9 psec,2.010E-99V
340.0 psec,2.507E-99V
340.1 psec,3.128E-99V
340.2 psec,3.903E-99V
340.3 psec,4.868E-99V
340.4 psec,6.071E-99V
340.5 psec,7.571E-99V
340.6 psec,9.440E-99V
340.7 psec,0.01177E-96V
340.8 psec,0.01467E-96V
340.9 psec,0.01829E-96V
341.0 psec,0.02280E-96V
341.1 psec,0.02841E-96V
341.2 psec,0.03540E-96V
341.3 psec,0.04410E-96V
341.4 psec,0.05494E-96V
341.5 psec,0.06844E-96V
341.6 psec,0.08524E-96V
341.7 psec,0.1062E-96V
341.8 psec,0.1322E-96V
341.9 psec,0.1646E-96V
342.0 psec,0.2049E-96V
342.1 psec,0.2550E-96V
342.2 psec,0.3174E-96V
342.3 psec,0.3950E-96V
342.4 psec,0.4916E-96V
342.5 psec,0.6116E-96V
342.6 psec,0.7609E-96V
342.7 psec,0.9465E-96V
342.8 psec,1.177E-96V
342.9 psec,1.464E-96V
343.0 psec,1.821E-96V
343.1 psec,2.264E-96V
343.2 psec,2.814E-96V
343.3 psec,3.499E-96V
343.4 psec,4.349E-96V
343.5 psec,5.405E-96V
343.6 psec,6.716E-96V
343.7 psec,8.345E-96V
343.8 psec,0.01037E-93V
343.9 psec,0.01288E-93V
344.0 psec,0.01600E-93V
344.1 psec,0.01987E-93V
344.2 psec,0.02467E-93V
344.3 psec,0.03064E-93V
344.4 psec,0.03804E-93V
344.5 psec,0.04722E-93V
344.6 psec,0.05861E-93V
344.7 psec,0.07275E-93V
344.8 psec,0.09028E-93V
344.9 psec,0.1120E-93V
345.0 psec,0.1390E-93V
345.1 psec,0.1724E-93V
345.2 psec,0.2139E-93V
345.3 psec,0.2653E-93V
345.4 psec,0.3290E-93V
345.5 psec,0.4080E-93V
345.6 psec,0.5058E-93V
345.7 psec,0.6271E-93V
345.8 psec,0.7773E-93V
345.9 psec,0.9635E-93V
346.0 psec,1.194E-93V
346.1 psec,1.480E-93V
346.2 psec,1.833E-93V
346.3 psec,2.271E-93V
346.4 psec,2.814E-93V
346.5 psec,3.485E-93V
346.6 psec,4.316E-93V
346.7 psec,5.345E-93V
346.8 psec,6.618E-93V
346.9 psec,8.194E-93V
347.0 psec,0.01014E-90V
347.1 psec,0.01256E-90V
347.2 psec,0.01554E-90V
347.3 psec,0.01923E-90V
347.4 psec,0.02380E-90V
347.5 psec,0.02944E-90V
347.6 psec,0.03642E-90V
347.7 psec,0.04505E-90V
347.8 psec,0.05573E-90V
347.9 psec,0.06892E-90V
348.0 psec,0.08522E-90V
348.1 psec,0.1054E-90V
348.2 psec,0.1303E-90V
348.3 psec,0.1610E-90V
348.4 psec,0.1990E-90V
348.5 psec,0.2460E-90V
348.6 psec,0.3040E-90V
348.7 psec,0.3756E-90V
348.8 psec,0.4640E-90V
348.9 psec,0.5732E-90V
349.0 psec,0.7080E-90V
349.1 psec,0.8744E-90V
349.2 psec,1.080E-90V
349.3 psec,1.333E-90V
349.4 psec,1.646E-90V
349.5 psec,2.032E-90V
349.6 psec,2.508E-90V
349.7 psec,3.096E-90V
349.8 psec,3.821E-90V
349.9 psec,4.715E-90V
350.0 psec,5.817E-90V
350.1 psec,7.176E-90V
350.2 psec,8.852E-90V
350.3 psec,0.01092E-87V
350.4 psec,0.01347E-87V
350.5 psec,0.01660E-87V
350.6 psec,0.02047E-87V
350.7 psec,0.02524E-87V
350.8 psec,0.03111E-87V
350.9 psec,0.03835E-87V
351.0 psec,0.04727E-87V
351.1 psec,0.05825E-87V
351.2 psec,0.07177E-87V
351.3 psec,0.08843E-87V
351.4 psec,0.1089E-87V
351.5 psec,0.1342E-87V
351.6 psec,0.1653E-87V
351.7 psec,0.2035E-87V
351.8 psec,0.2506E-87V
351.9 psec,0.3086E-87V
352.0 psec,0.3799E-87V
352.1 psec,0.4676E-87V
352.2 psec,0.5755E-87V
352.3 psec,0.7083E-87V
352.4 psec,0.8716E-87V
352.5 psec,1.072E-87V
352.6 psec,1.319E-87V
352.7 psec,1.623E-87V
352.8 psec,1.996E-87V
352.9 psec,2.455E-87V
353.0 psec,3.019E-87V
353.1 psec,3.713E-87V
353.2 psec,4.565E-87V
353.3 psec,5.612E-87V
353.4 psec,6.898E-87V
353.5 psec,8.478E-87V
353.6 psec,0.01042E-84V
353.7 psec,0.01280E-84V
353.8 psec,0.01573E-84V
353.9 psec,0.01932E-84V
354.0 psec,0.02374E-84V
354.1 psec,0.02916E-84V
354.2 psec,0.03581E-84V
354.3 psec,0.04397E-84V
354.4 psec,0.05399E-84V
354.5 psec,0.06629E-84V
354.6 psec,0.08138E-84V
354.7 psec,0.09989E-84V
354.8 psec,0.1226E-84V
354.9 psec,0.1504E-84V
355.0 psec,0.1846E-84V
355.1 psec,0.2265E-84V
355.2 psec,0.2779E-84V
355.3 psec,0.3408E-84V
355.4 psec,0.4180E-84V
355.5 psec,0.5127E-84V
355.6 psec,0.6287E-84V
355.7 psec,0.7708E-84V
355.8 psec,0.9451E-84V
355.9 psec,1.158E-84V
356.0 psec,1.420E-84V
356.1 psec,1.740E-84V
356.2 psec,2.133E-84V
356.3 psec,2.613E-84V
356.4 psec,3.202E-84V
356.5 psec,3.922E-84V
356.6 psec,4.804E-84V
356.7 psec,5.884E-84V
356.8 psec,7.206E-84V
356.9 psec,8.824E-84V
357.0 psec,0.01080E-81V
357.1 psec,0.01323E-81V
357.2 psec,0.01619E-81V
357.3 psec,0.01982E-81V
357.4 psec,0.02426E-81V
357.5 psec,0.02968E-81V
357.6 psec,0.03632E-81V
357.7 psec,0.04444E-81V
357.8 psec,0.05436E-81V
357.9 psec,0.06649E-81V
358.0 psec,0.08132E-81V
358.1 psec,0.09946E-81V
358.2 psec,0.1216E-81V
358.3 psec,0.1487E-81V
358.4 psec,0.1818E-81V
358.5 psec,0.2222E-81V
358.6 psec,0.2716E-81V
358.7 psec,0.3319E-81V
358.8 psec,0.4056E-81V
358.9 psec,0.4956E-81V
359.0 psec,0.6055E-81V
359.1 psec,0.7397E-81V
359.2 psec,0.9036E-81V
359.3 psec,1.104E-81V
359.4 psec,1.348E-81V
359.5 psec,1.646E-81V
359.6 psec,2.009E-81V
359.7 psec,2.453E-81V
359.8 psec,2.994E-81V
359.9 psec,3.655E-81V
360.0 psec,4.460E-81V
360.1 psec,5.443E-81V
360.2 psec,6.641E-81V
360.3 psec,8.103E-81V
360.4 psec,9.885E-81V
360.5 psec,0.01206E-78V
360.6 psec,0.01471E-78V
360.7 psec,0.01793E-78V
360.8 psec,0.02187E-78V
360.9 psec,0.02666E-78V
361.0 psec,0.03250E-78V
361.1 psec,0.03962E-78V
361.2 psec,0.04829E-78V
361.3 psec,0.05886E-78V
361.4 psec,0.07172E-78V
361.5 psec,0.08739E-78V
361.6 psec,0.1065E-78V
361.7 psec,0.1297E-78V
361.8 psec,0.1580E-78V
361.9 psec,0.1924E-78V
362.0 psec,0.2343E-78V
362.1 psec,0.2853E-78V
362.2 psec,0.3474E-78V
362.3 psec,0.4230E-78V
362.4 psec,0.5149E-78V
362.5 psec,0.6267E-78V
362.6 psec,0.7627E-78V
362.7 psec,0.9281E-78V
362.8 psec,1.129E-78V
362.9 psec,1.374E-78V
363.0 psec,1.671E-78V
363.1 psec,2.033E-78V
363.2 psec,2.473E-78V
363.3 psec,3.007E-78V
363.4 psec,3.657E-78V
363.5 psec,4.446E-78V
363.6 psec,5.405E-78V
363.7 psec,6.571E-78V
363.8 psec,7.987E-78V
363.9 psec,9.707E-78V
364.0 psec,0.01180E-75V
364.1 psec,0.01433E-75V
364.2 psec,0.01741E-75V
364.3 psec,0.02115E-75V
364.4 psec,0.02570E-75V
364.5 psec,0.03121E-75V
364.6 psec,0.03790E-75V
364.7 psec,0.04603E-75V
364.8 psec,0.05588E-75V
364.9 psec,0.06785E-75V
365.0 psec,0.08236E-75V
365.1 psec,0.09997E-75V
365.2 psec,0.1213E-75V
365.3 psec,0.1472E-75V
365.4 psec,0.1787E-75V
365.5 psec,0.2168E-75V
365.6 psec,0.2630E-75V
365.7 psec,0.3190E-75V
365.8 psec,0.3869E-75V
365.9 psec,0.4692E-75V
366.0 psec,0.5690E-75V
366.1 psec,0.6899E-75V
366.2 psec,0.8364E-75V
366.3 psec,1.014E-75V
366.4 psec,1.229E-75V
366.5 psec,1.490E-75V
366.6 psec,1.805E-75V
366.7 psec,2.187E-75V
366.8 psec,2.650E-75V
366.9 psec,3.211E-75V
367.0 psec,3.890E-75V
367.1 psec,4.711E-75V
367.2 psec,5.706E-75V
367.3 psec,6.909E-75V
367.4 psec,8.366E-75V
367.5 psec,0.01013E-72V
367.6 psec,0.01226E-72V
367.7 psec,0.01484E-72V
367.8 psec,0.01796E-72V
367.9 psec,0.02174E-72V
368.0 psec,0.02631E-72V
368.1 psec,0.03183E-72V
368.2 psec,0.03851E-72V
368.3 psec,0.04659E-72V
368.4 psec,0.05635E-72V
368.5 psec,0.06815E-72V
368.6 psec,0.08242E-72V
368.7 psec,0.09966E-72V
368.8 psec,0.1205E-72V
368.9 psec,0.1457E-72V
369.0 psec,0.1761E-72V
369.1 psec,0.2128E-72V
369.2 psec,0.2572E-72V
369.3 psec,0.3108E-72V
369.4 psec,0.3756E-72V
369.5 psec,0.4538E-72V
369.6 psec,0.5482E-72V
369.7 psec,0.6621E-72V
369.8 psec,0.7997E-72V
369.9 psec,0.9658E-72V
370.0 psec,1.166E-72V
370.1 psec,1.408E-72V
370.2 psec,1.700E-72V
370.3 psec,2.052E-72V
370.4 psec,2.477E-72V
370.5 psec,2.989E-72V
370.6 psec,3.608E-72V
370.7 psec,4.353E-72V
370.8 psec,5.252E-72V
370.9 psec,6.336E-72V
371.0 psec,7.643E-72V
371.1 psec,9.219E-72V
371.2 psec,0.01112E-69V
371.3 psec,0.01341E-69V
371.4 psec,0.01617E-69V
